Age,Attrition,BusinessTravel,DailyRate,Department,Education,EducationField,EnvironmentSatisfaction,Gender,EmployeeNumber,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Experience_Band,Leadership_Flag,Income_Band,Promoted_Recently
30,Yes,Travel_Frequently,600,Human Resources,3,Human Resources,3,Female,1747,66,2,1,Human Resources,4,Divorced,2180,9732,No,11,3,3,1,6,0,2,4,2,1,2,6-10 years,No,Low,Yes
31,No,Travel_Rarely,1003,Sales,3,Technical Degree,1,Male,1749,51,3,2,Sales Executive,3,Married,8346,20943,No,19,3,3,1,6,3,3,5,2,0,2,6-10 years,No,High,No
27,No,Travel_Rarely,1054,Research & Development,3,Medical,3,Female,1751,67,3,1,Research Scientist,4,Single,3445,6152,No,11,3,3,0,6,5,2,6,2,1,4,6-10 years,No,Medium,Yes
29,Yes,Travel_Rarely,428,Sales,3,Marketing,2,Female,1752,52,1,1,Sales Representative,2,Single,2760,14630,No,13,3,3,0,2,3,3,2,2,2,2,0-2 years,No,Low,Yes
29,No,Travel_Frequently,461,Research & Development,3,Life Sciences,4,Male,1753,70,4,2,Healthcare Representative,3,Single,6294,23060,Yes,12,3,4,0,10,5,4,3,2,0,2,6-10 years,No,High,No
30,No,Travel_Rarely,979,Sales,2,Marketing,3,Male,1754,94,2,3,Sales Executive,1,Divorced,7140,3088,No,11,3,1,1,12,2,3,7,7,1,7,10+ years,No,High,Yes
34,No,Travel_Rarely,181,Research & Development,4,Medical,4,Male,1755,97,4,1,Research Scientist,4,Married,2932,5586,Yes,14,3,1,3,6,3,3,5,0,1,2,6-10 years,No,Low,Yes
33,No,Non-Travel,1283,Sales,3,Marketing,4,Female,1756,62,3,2,Sales Executive,2,Single,5147,10697,No,15,3,4,0,13,2,2,11,7,1,7,10+ years,No,Medium,Yes
49,No,Travel_Rarely,1313,Sales,4,Marketing,4,Female,1757,80,3,2,Sales Executive,4,Single,4507,8191,No,12,3,3,0,8,1,4,5,1,0,4,6-10 years,No,Medium,No
33,Yes,Travel_Rarely,211,Sales,3,Life Sciences,1,Female,1758,74,3,3,Sales Executive,1,Single,8564,10092,Yes,20,4,3,0,11,2,2,0,0,0,0,10+ years,No,High,No
38,No,Travel_Frequently,594,Research & Development,2,Medical,3,Female,1760,75,2,1,Laboratory Technician,2,Married,2468,15963,No,14,3,2,1,9,4,2,6,1,0,5,6-10 years,No,Low,No
31,Yes,Travel_Rarely,1079,Sales,4,Marketing,1,Male,1761,70,3,3,Sales Executive,3,Married,8161,19002,No,13,3,1,3,10,2,3,1,0,0,0,6-10 years,No,High,No
29,No,Travel_Rarely,590,Research & Development,3,Technical Degree,4,Female,1762,91,2,1,Research Scientist,1,Divorced,2109,10007,No,13,3,3,1,1,2,3,1,0,0,0,0-2 years,No,Low,No
30,No,Travel_Rarely,305,Research & Development,3,Life Sciences,3,Male,1763,58,4,2,Healthcare Representative,3,Married,5294,9128,No,16,3,3,1,10,3,3,7,0,1,7,6-10 years,No,Medium,Yes
32,No,Non-Travel,953,Research & Development,4,Technical Degree,2,Male,1764,65,3,1,Research Scientist,2,Single,2718,17674,No,14,3,2,0,12,3,3,7,7,0,7,10+ years,No,Low,No
38,No,Travel_Rarely,833,Research & Development,3,Medical,2,Male,1766,60,1,2,Healthcare Representative,4,Married,5811,24539,Yes,16,3,3,1,15,2,3,1,0,1,0,10+ years,No,Medium,Yes
43,Yes,Travel_Frequently,807,Research & Development,3,Technical Degree,3,Male,1767,38,2,1,Research Scientist,3,Married,2437,15587,Yes,16,3,4,1,6,4,3,1,0,0,0,6-10 years,No,Low,No
42,No,Travel_Rarely,855,Research & Development,3,Medical,2,Male,1768,57,3,1,Laboratory Technician,2,Divorced,2766,8952,No,22,4,2,3,7,6,2,5,3,0,4,6-10 years,No,Low,No
55,No,Travel_Rarely,478,Research & Development,3,Medical,3,Male,1770,60,2,5,Research Director,1,Married,19038,19805,No,12,3,2,3,34,2,3,1,0,0,0,10+ years,Yes,Very High,No
33,No,Non-Travel,775,Research & Development,3,Technical Degree,4,Male,1771,90,3,2,Research Scientist,2,Divorced,3055,6194,No,15,3,4,2,11,2,2,9,8,1,7,10+ years,No,Medium,Yes
41,No,Travel_Rarely,548,Research & Development,4,Life Sciences,3,Male,1772,94,3,1,Laboratory Technician,1,Divorced,2289,20520,No,20,4,2,2,5,2,3,5,3,0,4,3-5 years,No,Low,No
34,No,Non-Travel,1375,Sales,3,Life Sciences,4,Male,1774,87,3,2,Sales Executive,3,Divorced,4001,12313,Yes,14,3,3,1,15,3,3,15,14,0,7,10+ years,No,Medium,No
53,No,Non-Travel,661,Research & Development,4,Medical,1,Female,1775,60,2,4,Manufacturing Director,3,Married,12965,22308,Yes,20,4,4,3,27,2,2,3,2,0,2,10+ years,Yes,Very High,No
43,No,Travel_Rarely,244,Human Resources,3,Life Sciences,2,Male,1778,97,3,1,Human Resources,4,Single,3539,5033,No,13,3,2,0,10,5,3,9,7,1,8,6-10 years,No,Medium,Yes
34,No,Travel_Rarely,511,Sales,2,Life Sciences,4,Female,1779,32,1,2,Sales Executive,4,Single,6029,25353,No,12,3,1,0,6,3,3,2,2,2,2,6-10 years,No,High,Yes
21,Yes,Travel_Rarely,337,Sales,1,Marketing,2,Male,1780,31,3,1,Sales Representative,2,Single,2679,4567,No,13,3,2,0,1,3,3,1,0,1,0,0-2 years,No,Low,Yes
38,No,Travel_Rarely,1153,Research & Development,2,Other,4,Female,1782,40,2,1,Laboratory Technician,3,Married,3702,16376,No,11,3,2,1,5,3,3,5,4,0,4,3-5 years,No,Medium,No
22,Yes,Travel_Rarely,1294,Research & Development,1,Medical,3,Female,1783,79,3,1,Laboratory Technician,1,Married,2398,15999,Yes,17,3,3,0,1,6,3,1,0,0,0,0-2 years,No,Low,No
31,No,Travel_Rarely,196,Sales,4,Marketing,1,Female,1784,91,2,2,Sales Executive,4,Married,5468,13402,No,14,3,1,2,13,3,3,12,7,5,7,10+ years,No,Medium,Yes
51,No,Travel_Rarely,942,Research & Development,3,Technical Degree,1,Female,1786,53,3,3,Manager,3,Married,13116,22984,No,11,3,4,0,15,2,3,2,2,2,2,10+ years,No,Very High,Yes
37,No,Travel_Rarely,589,Sales,2,Marketing,2,Male,1787,46,2,2,Sales Executive,2,Married,4189,8800,No,14,3,1,2,5,2,3,5,2,0,3,3-5 years,No,Medium,No
46,No,Travel_Rarely,734,Research & Development,4,Medical,3,Male,1789,46,3,5,Research Director,4,Divorced,19328,14218,Yes,17,3,3,1,24,3,3,2,1,2,2,10+ years,Yes,Very High,Yes
36,No,Travel_Rarely,1383,Research & Development,3,Life Sciences,4,Male,1790,90,3,3,Healthcare Representative,1,Married,8321,25949,Yes,13,3,4,1,15,1,3,12,8,5,7,10+ years,No,High,Yes
44,Yes,Travel_Frequently,429,Research & Development,2,Medical,3,Male,1792,99,3,1,Research Scientist,2,Divorced,2342,11092,Yes,12,3,3,3,6,2,2,5,3,2,3,6-10 years,No,Low,Yes
37,No,Travel_Rarely,1239,Human Resources,2,Other,3,Male,1794,89,3,2,Human Resources,2,Divorced,4071,12832,No,13,3,3,0,19,4,2,10,0,4,7,10+ years,No,Medium,Yes
35,Yes,Travel_Rarely,303,Sales,3,Life Sciences,3,Male,1797,84,3,2,Sales Executive,4,Single,5813,13492,Yes,18,3,4,0,10,2,3,10,7,7,7,6-10 years,No,Medium,Yes
33,No,Travel_Rarely,867,Research & Development,4,Life Sciences,4,Male,1798,90,4,1,Research Scientist,1,Married,3143,6076,No,19,3,2,1,14,1,3,10,8,7,6,10+ years,No,Medium,Yes
28,No,Travel_Rarely,1181,Research & Development,3,Life Sciences,3,Male,1799,82,3,1,Research Scientist,4,Married,2044,5531,No,11,3,3,1,5,6,4,5,3,0,3,3-5 years,No,Low,No
39,No,Travel_Rarely,1253,Research & Development,1,Medical,3,Male,1800,65,3,3,Research Director,3,Single,13464,7914,No,21,4,3,0,9,3,3,4,3,2,2,6-10 years,No,Very High,Yes
46,No,Non-Travel,849,Sales,2,Life Sciences,2,Male,1801,98,2,2,Sales Executive,2,Single,7991,25166,No,15,3,3,0,6,3,3,2,2,2,2,6-10 years,No,High,Yes
40,No,Travel_Rarely,616,Research & Development,2,Life Sciences,3,Female,1802,99,3,1,Laboratory Technician,1,Married,3377,25605,No,17,3,4,1,7,5,2,4,3,0,2,6-10 years,No,Medium,No
42,No,Travel_Rarely,1128,Research & Development,3,Medical,2,Male,1803,95,4,2,Healthcare Representative,1,Married,5538,5696,No,18,3,3,2,10,2,2,0,0,0,0,6-10 years,No,Medium,No
35,No,Non-Travel,1180,Research & Development,2,Medical,2,Male,1804,90,3,2,Manufacturing Director,4,Divorced,5762,24442,No,14,3,3,1,15,6,3,7,7,1,7,10+ years,No,Medium,Yes
38,No,Non-Travel,1336,Human Resources,3,Human Resources,1,Male,1805,100,3,1,Human Resources,2,Divorced,2592,7129,No,13,3,4,3,13,3,3,11,10,3,8,10+ years,No,Low,Yes
34,Yes,Travel_Frequently,234,Research & Development,4,Life Sciences,4,Male,1807,93,3,2,Laboratory Technician,1,Married,5346,6208,No,17,3,3,1,11,3,2,7,1,0,7,10+ years,No,Medium,No
37,Yes,Travel_Rarely,370,Research & Development,4,Medical,4,Male,1809,58,3,2,Manufacturing Director,1,Single,4213,4992,No,15,3,2,0,10,4,1,10,3,0,8,6-10 years,No,Medium,No
39,No,Travel_Frequently,766,Sales,3,Life Sciences,3,Male,1812,83,3,2,Sales Executive,4,Divorced,4127,19188,No,18,3,4,1,7,6,3,2,1,2,2,6-10 years,No,Medium,Yes
43,No,Non-Travel,343,Research & Development,3,Life Sciences,1,Male,1813,52,3,1,Research Scientist,3,Single,2438,24978,No,13,3,3,0,7,2,2,3,2,1,2,6-10 years,No,Low,Yes
41,No,Travel_Rarely,447,Research & Development,3,Life Sciences,2,Male,1814,85,4,2,Healthcare Representative,2,Single,6870,15530,No,12,3,1,0,11,3,1,3,2,1,2,10+ years,No,High,Yes
41,No,Travel_Rarely,796,Sales,1,Marketing,3,Female,1815,81,3,3,Sales Executive,3,Divorced,10447,26458,Yes,13,3,4,1,23,3,4,22,14,13,5,10+ years,No,Very High,Yes
30,No,Travel_Rarely,1092,Research & Development,3,Medical,1,Female,1816,64,3,3,Manufacturing Director,3,Single,9667,2739,No,14,3,2,0,9,3,3,7,7,0,2,6-10 years,No,High,No
26,Yes,Travel_Rarely,920,Human Resources,2,Medical,4,Female,1818,69,3,1,Human Resources,2,Married,2148,6889,Yes,11,3,3,0,6,3,3,5,1,1,4,6-10 years,No,Low,Yes
46,Yes,Travel_Rarely,261,Research & Development,2,Medical,4,Female,1821,66,3,2,Healthcare Representative,2,Married,8926,10842,No,22,4,4,1,13,2,4,9,7,3,7,10+ years,No,High,Yes
40,No,Travel_Rarely,1194,Research & Development,3,Life Sciences,3,Female,1822,52,3,2,Healthcare Representative,4,Divorced,6513,9060,No,17,3,4,1,12,3,3,5,3,0,3,10+ years,No,High,No
34,No,Travel_Rarely,810,Sales,2,Technical Degree,2,Male,1823,92,4,2,Sales Executive,3,Married,6799,22128,No,21,4,3,2,10,5,3,10,8,4,8,6-10 years,No,High,Yes
58,No,Non-Travel,350,Sales,3,Medical,2,Male,1824,52,3,4,Manager,2,Divorced,16291,22577,No,22,4,4,1,37,0,2,16,9,14,14,10+ years,Yes,Very High,Yes
35,No,Travel_Rarely,185,Research & Development,4,Medical,2,Male,1826,91,1,1,Laboratory Technician,3,Married,2705,9696,No,16,3,2,1,6,2,4,5,4,0,3,6-10 years,No,Low,No
47,No,Travel_Rarely,1001,Research & Development,3,Life Sciences,3,Female,1827,92,2,3,Manufacturing Director,2,Divorced,10333,19271,Yes,12,3,3,1,28,4,3,22,11,14,10,10+ years,No,Very High,Yes
40,No,Travel_Rarely,750,Research & Development,3,Life Sciences,2,Female,1829,47,3,2,Healthcare Representative,1,Divorced,4448,10748,No,12,3,2,1,15,3,3,7,4,7,7,10+ years,No,Medium,Yes
54,No,Travel_Rarely,431,Research & Development,4,Medical,4,Female,1830,68,3,2,Research Scientist,4,Married,6854,15696,No,15,3,2,1,14,2,2,7,1,1,7,10+ years,No,High,Yes
31,No,Travel_Frequently,1125,Sales,4,Marketing,1,Female,1833,68,3,3,Sales Executive,1,Married,9637,8277,No,14,3,4,2,9,3,3,3,2,2,2,6-10 years,No,High,Yes
28,No,Travel_Rarely,1217,Research & Development,3,Medical,3,Female,1834,67,3,1,Research Scientist,1,Married,3591,12719,No,25,4,3,1,3,3,3,3,2,1,2,3-5 years,No,Medium,Yes
38,No,Travel_Rarely,723,Sales,4,Marketing,2,Female,1835,77,1,2,Sales Representative,4,Married,5405,4244,Yes,20,4,1,2,20,4,2,4,2,0,3,10+ years,No,Medium,No
26,No,Travel_Rarely,572,Sales,3,Medical,3,Male,1836,46,3,2,Sales Executive,4,Single,4684,9125,No,13,3,1,0,5,4,3,5,3,1,2,3-5 years,No,Medium,Yes
58,No,Travel_Frequently,1216,Research & Development,4,Life Sciences,1,Male,1837,87,3,4,Research Director,3,Married,15787,21624,Yes,14,3,2,0,23,3,3,2,2,2,2,10+ years,Yes,Very High,Yes
18,No,Non-Travel,1431,Research & Development,3,Medical,2,Female,1839,33,3,1,Research Scientist,3,Single,1514,8018,No,16,3,3,0,0,4,1,0,0,0,0,0-2 years,No,Low,No
31,Yes,Travel_Rarely,359,Human Resources,5,Human Resources,4,Male,1842,89,4,1,Human Resources,1,Married,2956,21495,No,17,3,3,0,2,4,3,1,0,0,0,0-2 years,No,Low,No
29,Yes,Travel_Rarely,350,Human Resources,3,Human Resources,1,Male,1844,56,2,1,Human Resources,1,Divorced,2335,3157,Yes,15,3,4,3,4,3,3,2,2,2,0,3-5 years,No,Low,Yes
45,No,Non-Travel,589,Sales,4,Life Sciences,3,Female,1845,67,3,2,Sales Executive,3,Married,5154,19665,No,22,4,2,2,10,3,4,8,7,5,7,6-10 years,No,Medium,Yes
36,No,Travel_Rarely,430,Research & Development,4,Other,4,Female,1847,73,3,2,Research Scientist,2,Married,6962,19573,Yes,22,4,4,1,15,2,3,1,0,0,0,10+ years,No,High,No
43,No,Travel_Frequently,1422,Sales,4,Life Sciences,1,Male,1849,92,3,2,Sales Executive,4,Married,5675,19246,No,20,4,3,1,7,5,3,7,7,7,7,6-10 years,No,Medium,Yes
27,No,Travel_Frequently,1297,Research & Development,2,Life Sciences,4,Female,1850,53,3,1,Laboratory Technician,4,Single,2379,19826,Yes,14,3,3,0,6,3,2,5,4,0,2,6-10 years,No,Low,No
29,No,Travel_Frequently,574,Research & Development,1,Medical,4,Male,1852,40,3,1,Laboratory Technician,4,Married,3812,7003,No,13,3,2,0,11,3,4,11,8,3,10,10+ years,No,Medium,Yes
32,No,Travel_Frequently,1318,Sales,4,Marketing,4,Male,1853,79,3,2,Sales Executive,4,Single,4648,26075,No,13,3,3,0,4,2,4,0,0,0,0,3-5 years,No,Medium,No
42,No,Non-Travel,355,Research & Development,4,Technical Degree,3,Male,1854,38,3,1,Research Scientist,3,Married,2936,6161,No,22,4,2,2,10,1,2,6,3,3,3,6-10 years,No,Low,Yes
47,No,Travel_Rarely,207,Research & Development,4,Life Sciences,2,Female,1856,64,3,1,Laboratory Technician,3,Single,2105,5411,No,12,3,3,0,7,2,3,2,2,2,0,6-10 years,No,Low,Yes
46,No,Travel_Rarely,706,Research & Development,2,Life Sciences,4,Male,1857,82,3,3,Manufacturing Director,4,Divorced,8578,19989,No,14,3,3,1,12,4,2,9,8,4,7,10+ years,No,High,Yes
28,No,Non-Travel,280,Human Resources,2,Life Sciences,3,Male,1858,43,3,1,Human Resources,4,Divorced,2706,10494,No,15,3,2,1,3,2,3,3,2,2,2,3-5 years,No,Low,Yes
29,No,Travel_Rarely,726,Research & Development,1,Life Sciences,4,Male,1859,93,1,2,Healthcare Representative,3,Divorced,6384,21143,No,17,3,4,2,11,3,3,7,0,1,6,10+ years,No,High,Yes
42,No,Travel_Rarely,1142,Research & Development,3,Life Sciences,4,Male,1860,81,3,1,Laboratory Technician,3,Single,3968,13624,No,13,3,4,0,8,3,3,0,0,0,0,6-10 years,No,Medium,No
32,Yes,Travel_Rarely,414,Sales,4,Marketing,3,Male,1862,82,2,2,Sales Executive,2,Single,9907,26186,Yes,12,3,3,0,7,3,2,2,2,2,2,6-10 years,No,High,Yes
46,No,Travel_Rarely,1319,Sales,3,Technical Degree,1,Female,1863,45,4,4,Sales Executive,1,Divorced,13225,7739,No,12,3,4,1,25,5,3,19,17,2,8,10+ years,Yes,Very High,Yes
27,No,Travel_Rarely,728,Sales,1,Medical,2,Female,1864,36,2,2,Sales Representative,3,Married,3540,7018,No,21,4,4,1,9,5,3,9,8,5,8,6-10 years,No,Medium,Yes
29,No,Travel_Rarely,352,Human Resources,1,Medical,4,Male,1865,87,2,1,Human Resources,2,Married,2804,15434,No,11,3,4,0,1,3,3,1,0,0,0,0-2 years,No,Low,No
43,No,Travel_Rarely,823,Research & Development,3,Medical,1,Female,1866,81,2,5,Manager,3,Married,19392,22539,No,13,3,4,0,21,2,3,16,12,6,14,10+ years,Yes,Very High,Yes
48,No,Travel_Rarely,1224,Research & Development,3,Life Sciences,4,Male,1867,91,2,5,Research Director,2,Married,19665,13583,No,12,3,4,0,29,3,3,22,10,12,9,10+ years,Yes,Very High,Yes
29,Yes,Travel_Frequently,459,Research & Development,2,Life Sciences,4,Male,1868,73,2,1,Research Scientist,4,Single,2439,14753,Yes,24,4,2,0,1,3,2,1,0,1,0,0-2 years,No,Low,Yes
46,Yes,Travel_Rarely,1254,Sales,3,Life Sciences,3,Female,1869,64,3,3,Sales Executive,2,Married,7314,14011,No,21,4,3,3,14,2,3,8,7,0,7,10+ years,No,High,No
27,No,Travel_Frequently,1131,Research & Development,3,Life Sciences,4,Female,1870,77,2,1,Research Scientist,1,Married,4774,23844,No,19,3,4,1,8,2,2,7,6,7,3,6-10 years,No,Medium,Yes
39,No,Travel_Rarely,835,Research & Development,4,Other,4,Male,1871,41,3,2,Research Scientist,4,Divorced,3902,5141,No,14,3,2,3,7,2,3,2,2,2,2,6-10 years,No,Medium,Yes
55,No,Travel_Rarely,836,Research & Development,4,Technical Degree,2,Male,1873,98,2,1,Research Scientist,4,Married,2662,7975,No,20,4,2,1,19,2,4,5,2,0,4,10+ years,No,Low,No
28,No,Travel_Rarely,1172,Sales,3,Medical,2,Female,1875,78,3,1,Sales Representative,2,Married,2856,3692,No,19,3,4,1,1,3,3,1,0,0,0,0-2 years,No,Low,No
30,Yes,Travel_Rarely,945,Sales,3,Medical,2,Male,1876,89,3,1,Sales Representative,4,Single,1081,16019,No,13,3,3,0,1,3,2,1,0,0,0,0-2 years,No,Low,No
22,Yes,Travel_Rarely,391,Research & Development,1,Life Sciences,4,Male,1878,75,3,1,Research Scientist,2,Single,2472,26092,Yes,23,4,1,0,1,2,3,1,0,0,0,0-2 years,No,Low,No
36,No,Travel_Rarely,1266,Sales,4,Technical Degree,2,Female,1880,63,2,2,Sales Executive,3,Married,5673,6060,Yes,13,3,1,1,10,4,3,10,9,1,7,6-10 years,No,Medium,Yes
31,No,Travel_Rarely,311,Research & Development,3,Life Sciences,2,Male,1881,89,3,2,Laboratory Technician,3,Divorced,4197,18624,No,11,3,1,1,10,2,3,10,8,0,2,6-10 years,No,Medium,No
34,No,Travel_Rarely,1480,Sales,3,Life Sciences,3,Male,1882,64,3,3,Sales Executive,4,Married,9713,24444,Yes,13,3,4,3,9,3,3,5,3,1,0,6-10 years,No,High,Yes
29,No,Travel_Rarely,592,Research & Development,3,Life Sciences,4,Male,1883,59,3,1,Laboratory Technician,1,Single,2062,19384,No,14,3,2,0,11,2,3,3,2,1,2,10+ years,No,Low,Yes
37,No,Travel_Rarely,783,Research & Development,4,Medical,4,Male,1885,78,3,2,Research Scientist,1,Married,4284,13588,Yes,22,4,3,1,16,2,3,5,3,0,4,10+ years,No,Medium,No
35,No,Travel_Rarely,219,Research & Development,2,Other,4,Female,1886,44,2,2,Manufacturing Director,2,Married,4788,25388,Yes,11,3,4,0,4,2,3,3,2,0,2,3-5 years,No,Medium,No
45,No,Travel_Rarely,556,Research & Development,2,Life Sciences,2,Female,1888,93,2,2,Manufacturing Director,4,Married,5906,23888,No,13,3,4,2,10,2,2,9,8,3,8,6-10 years,No,Medium,Yes
36,No,Travel_Frequently,1213,Human Resources,1,Human Resources,2,Male,1890,94,2,2,Human Resources,4,Single,3886,4223,No,21,4,4,0,10,2,2,10,1,0,8,6-10 years,No,Medium,No
40,No,Travel_Rarely,1137,Research & Development,4,Life Sciences,1,Male,1892,98,3,4,Manager,1,Divorced,16823,18991,No,11,3,1,1,22,3,3,19,7,11,16,10+ years,Yes,Very High,Yes
26,No,Travel_Rarely,482,Research & Development,2,Life Sciences,2,Female,1893,90,2,1,Research Scientist,3,Married,2933,14908,Yes,13,3,3,1,1,3,2,1,0,1,0,0-2 years,No,Low,Yes
27,No,Travel_Rarely,511,Sales,2,Medical,1,Female,1898,89,4,2,Sales Executive,3,Single,6500,26997,No,14,3,2,0,9,5,2,8,7,0,7,6-10 years,No,High,No
48,No,Travel_Frequently,117,Research & Development,3,Medical,4,Female,1900,58,3,4,Manager,4,Divorced,17174,2437,No,11,3,2,1,24,3,3,22,17,4,7,10+ years,Yes,Very High,Yes
44,No,Travel_Rarely,170,Research & Development,4,Life Sciences,2,Male,1903,78,4,2,Healthcare Representative,1,Married,5033,9364,No,15,3,4,1,10,5,3,2,0,2,2,6-10 years,No,Medium,Yes
34,Yes,Non-Travel,967,Research & Development,4,Technical Degree,4,Male,1905,85,1,1,Research Scientist,1,Married,2307,14460,Yes,23,4,2,1,5,2,3,5,2,3,0,3-5 years,No,Low,Yes
56,Yes,Travel_Rarely,1162,Research & Development,2,Life Sciences,1,Male,1907,97,3,1,Laboratory Technician,4,Single,2587,10261,No,16,3,4,0,5,3,3,4,2,1,0,3-5 years,No,Low,Yes
36,No,Travel_Rarely,335,Sales,2,Marketing,3,Male,1908,33,2,2,Sales Executive,2,Married,5507,16822,No,16,3,3,2,12,1,1,4,2,1,3,10+ years,No,Medium,Yes
41,No,Travel_Rarely,337,Sales,3,Marketing,3,Female,1909,54,3,2,Sales Executive,2,Married,4393,26841,No,21,4,3,1,14,3,3,5,4,1,4,10+ years,No,Medium,Yes
42,No,Travel_Rarely,1396,Research & Development,3,Medical,3,Male,1911,83,3,3,Research Director,1,Married,13348,14842,No,13,3,2,1,18,3,4,13,7,5,7,10+ years,No,Very High,Yes
31,No,Travel_Rarely,1079,Sales,2,Medical,3,Female,1912,86,3,2,Sales Executive,4,Divorced,6583,20115,Yes,11,3,4,1,8,2,3,5,2,1,4,6-10 years,No,High,Yes
34,No,Travel_Rarely,735,Sales,1,Medical,4,Female,1915,75,2,2,Sales Executive,4,Married,8103,16495,Yes,12,3,3,0,9,3,2,4,2,0,1,6-10 years,No,High,No
31,No,Travel_Rarely,471,Research & Development,3,Medical,1,Female,1916,62,4,1,Laboratory Technician,3,Divorced,3978,16031,No,12,3,2,1,4,0,2,2,2,2,2,3-5 years,No,Medium,Yes
26,No,Travel_Frequently,1096,Research & Development,3,Other,3,Male,1918,61,4,1,Laboratory Technician,4,Married,2544,7102,No,18,3,1,1,8,3,3,7,7,7,7,6-10 years,No,Low,Yes
45,No,Travel_Frequently,1297,Research & Development,4,Medical,2,Male,1922,44,3,2,Healthcare Representative,3,Single,5399,14511,No,12,3,3,0,12,3,3,4,2,0,3,10+ years,No,Medium,No
33,No,Travel_Rarely,217,Sales,4,Marketing,2,Male,1924,43,3,2,Sales Executive,3,Single,5487,10410,No,14,3,2,0,10,2,2,10,4,0,9,6-10 years,No,Medium,No
28,No,Travel_Frequently,783,Sales,2,Life Sciences,3,Male,1927,42,2,2,Sales Executive,4,Married,6834,19255,Yes,12,3,3,1,7,2,3,7,7,0,7,6-10 years,No,High,No
29,Yes,Travel_Frequently,746,Sales,3,Technical Degree,3,Male,1928,45,4,1,Sales Representative,1,Single,1091,10642,No,17,3,4,0,1,3,3,1,0,0,0,0-2 years,No,Low,No
39,No,Non-Travel,1251,Sales,4,Life Sciences,1,Female,1929,32,1,2,Sales Executive,3,Married,5736,3987,No,19,3,3,1,10,1,3,3,2,1,2,6-10 years,No,Medium,Yes
27,No,Travel_Rarely,1354,Research & Development,4,Technical Degree,2,Male,1931,41,3,1,Research Scientist,2,Married,2226,6073,No,11,3,3,1,6,3,2,5,3,1,2,6-10 years,No,Low,Yes
34,No,Travel_Frequently,735,Research & Development,4,Other,3,Male,1932,86,2,2,Research Scientist,4,Married,5747,26496,Yes,15,3,2,0,16,3,3,15,10,6,11,10+ years,No,Medium,Yes
28,Yes,Travel_Rarely,1475,Sales,2,Marketing,4,Female,1933,84,3,2,Sales Executive,3,Single,9854,23352,Yes,11,3,4,0,6,0,3,2,0,2,2,6-10 years,No,High,Yes
47,No,Non-Travel,1169,Research & Development,4,Technical Degree,3,Male,1934,64,3,2,Research Scientist,2,Married,5467,2125,No,18,3,3,1,16,4,4,8,7,1,7,10+ years,No,Medium,Yes
56,No,Travel_Rarely,1443,Sales,5,Marketing,4,Female,1935,89,2,2,Sales Executive,1,Married,5380,20328,No,16,3,3,1,6,3,3,0,0,0,0,6-10 years,No,Medium,No
39,No,Travel_Rarely,867,Research & Development,2,Medical,1,Male,1936,87,3,2,Manufacturing Director,1,Married,5151,12315,No,25,4,4,1,10,3,3,10,0,7,9,6-10 years,No,Medium,Yes
38,No,Travel_Frequently,1394,Research & Development,3,Medical,4,Female,1937,58,2,2,Research Scientist,2,Divorced,2133,18115,Yes,16,3,3,1,20,3,3,20,11,0,7,10+ years,No,Low,No
58,No,Travel_Rarely,605,Sales,3,Life Sciences,4,Female,1938,72,3,4,Manager,4,Married,17875,11761,Yes,13,3,3,1,29,2,2,1,0,0,0,10+ years,Yes,Very High,No
32,Yes,Travel_Frequently,238,Research & Development,2,Life Sciences,1,Female,1939,47,4,1,Research Scientist,3,Single,2432,15318,Yes,14,3,1,0,8,2,3,4,1,0,3,6-10 years,No,Low,No
38,No,Travel_Rarely,1206,Research & Development,2,Life Sciences,2,Male,1940,71,3,1,Research Scientist,4,Divorced,4771,14293,No,19,3,4,2,10,0,4,5,2,0,3,6-10 years,No,Medium,No
49,No,Travel_Frequently,1064,Research & Development,1,Life Sciences,2,Male,1941,42,3,5,Research Director,4,Married,19161,13738,No,15,3,4,0,28,3,3,5,4,4,3,10+ years,Yes,Very High,Yes
42,No,Travel_Rarely,419,Sales,4,Marketing,2,Male,1943,77,3,2,Sales Executive,4,Divorced,5087,2900,Yes,12,3,3,2,14,4,3,0,0,0,0,10+ years,No,Medium,No
27,Yes,Travel_Frequently,1337,Human Resources,3,Human Resources,1,Female,1944,58,2,1,Human Resources,2,Married,2863,19555,No,12,3,1,0,1,2,3,1,0,0,0,0-2 years,No,Low,No
